ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
30_MSC,RM,60.0,8967,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,5,2,1920,1950,Gable,MetalSd,MetalSd,None,0.0,3,2,BrkTil,2,1,0,Unf,0.0,Unf,0.0,961.0,961.0,4,1,Mix,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,Maj2,0,0,Detchd,1920.0,Unf,1.0,338.0,1,1,0,0,0,0,0,0,0,0,Nov,2007,WD ,67000
60_MSC,RL,86.0,10562,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,300.0,4,3,PConc,5,3,0,GLQ,1288.0,Unf,0.0,294.0,1582.0,5,1,SBrkr,1610,551,0,2161,1.0,0.0,1,1,3,1,5,8,Typ,1,4,Attchd,2007.0,Fin,3.0,789.0,3,3,1,178,120,0,0,0,0,0,Nov,2007,New,325624
20_MSC,RL,44.0,12864,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,1392.0,Unf,0.0,17.0,1409.0,5,1,SBrkr,1409,0,0,1409,1.0,0.0,1,1,1,1,4,4,Typ,1,4,Attchd,2002.0,RFn,2.0,576.0,3,3,1,0,144,0,0,145,0,0,Jul,2007,WD ,245000
20_MSC,RL,66.0,13695,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,5,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,0,GLQ,646.0,Unf,0.0,468.0,1114.0,5,1,SBrkr,1114,0,0,1114,1.0,0.0,1,1,3,1,4,6,Typ,0,0,Detchd,2004.0,Unf,2.0,576.0,3,3,1,0,102,0,0,0,0,0,Jun,2008,WD ,159000
20_MSC,RL,79.0,10289,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,MetalSd,BrkFace,168.0,3,3,CBlock,3,3,0,ALQ,836.0,Unf,0.0,237.0,1073.0,3,1,SBrkr,1073,0,0,1073,1.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1965.0,RFn,2.0,515.0,3,3,1,0,0,0,0,0,0,0,Jun,2007,WD ,156000
20_MSC,RL,105.0,15431,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,5,2008,2008,Hip,VinylSd,VinylSd,Stone,200.0,5,3,PConc,5,3,3,GLQ,1767.0,ALQ,539.0,788.0,3094.0,5,1,SBrkr,2402,0,0,2402,1.0,0.0,2,0,2,1,5,10,Typ,2,4,Attchd,2008.0,Fin,3.0,672.0,3,3,1,0,72,0,0,170,0,0,Apr,2009,WD ,555000
20_MSC,RL,68.87899941826643,11120,IR1,Lvl,CulDSac,Veenker,Norm,1Fam,1Story,6,6,1984,1984,Gable,Plywood,Plywood,None,0.0,3,3,PConc,4,3,0,BLQ,660.0,Unf,0.0,572.0,1232.0,3,1,SBrkr,1232,0,0,1232,0.0,0.0,2,0,3,1,3,6,Typ,0,0,Attchd,1984.0,Unf,2.0,516.0,3,3,1,0,0,0,0,0,0,0,Jun,2008,WD ,162500
90_MSC,RL,73.0,9069,Reg,Lvl,Inside,SawyerW,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,HdBoard,HdBoard,None,0.0,4,4,PConc,4,3,2,LwQ,261.0,GLQ,1083.0,0.0,1344.0,4,1,SBrkr,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,Typ,0,0,Attchd,1993.0,Unf,4.0,920.0,3,3,1,288,0,0,0,0,0,0,Apr,2006,WD ,224500
20_MSC,RL,68.87899941826643,47280,IR1,Lvl,Inside,Gilbert,Norm,1Fam,1Story,6,5,1950,1950,Hip,AsbShng,AsbShng,BrkFace,44.0,3,3,CBlock,3,3,0,Unf,0.0,Unf,0.0,1488.0,1488.0,4,1,SBrkr,1488,0,0,1488,0.0,0.0,2,1,3,1,3,6,Typ,1,3,Attchd,1950.0,RFn,2.0,738.0,3,3,1,0,0,180,0,0,0,0,Jul,2008,WD ,133000
60_MSC,RL,63.0,7875,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,783.0,783.0,5,1,SBrkr,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,2003.0,Fin,2.0,393.0,3,3,1,0,75,0,0,0,0,0,Jul,2006,WD ,180000
20_MSC,RL,60.0,6600,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,6,1982,2005,Gable,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,0,GLQ,638.0,Unf,0.0,207.0,845.0,4,1,SBrkr,845,0,0,845,0.0,0.0,1,0,3,1,4,6,Typ,0,0,Attchd,1982.0,Unf,1.0,264.0,3,3,1,0,0,0,0,0,0,0,Jul,2008,WD ,134500
60_MSC,RL,66.0,13682,IR2,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,1031.0,5,3,PConc,5,3,3,Unf,0.0,Unf,0.0,1410.0,1410.0,5,1,SBrkr,1426,1519,0,2945,0.0,0.0,3,1,3,1,4,10,Typ,1,4,BuiltIn,2006.0,Fin,3.0,641.0,3,3,1,192,0,37,0,0,0,0,Oct,2006,New,438780
80_MSC,RL,101.0,9150,IR1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4,3,3,GLQ,371.0,Unf,0.0,728.0,1099.0,4,1,SBrkr,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,Typ,1,4,Basment,1962.0,RFn,1.0,296.0,3,3,1,64,110,0,0,0,0,0,Dec,2008,WD ,165000
20_MSC,RL,65.0,7150,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,60.0,3,3,CBlock,3,3,0,BLQ,432.0,Unf,0.0,460.0,892.0,3,1,SBrkr,892,0,0,892,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1967.0,RFn,1.0,288.0,3,3,1,0,0,0,0,0,0,0,Jul,2009,WD ,100000
20_MSC,RL,68.87899941826643,12285,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,6,1960,1960,Gable,Plywood,Plywood,BrkFace,128.0,3,3,CBlock,3,3,0,BLQ,544.0,Unf,0.0,785.0,1329.0,4,1,SBrkr,1329,0,0,1329,0.0,0.0,1,1,3,1,3,5,Typ,2,4,Attchd,1960.0,Unf,2.0,441.0,3,3,1,0,0,203,0,0,0,0,Aug,2009,WD ,176000
20_MSC,RL,102.0,17920,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,4,1955,1974,Hip,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3,3,1,ALQ,306.0,Rec,1085.0,372.0,1763.0,3,1,SBrkr,1779,0,0,1779,1.0,0.0,1,1,3,1,3,6,Typ,1,4,Attchd,1955.0,Unf,2.0,454.0,3,3,1,0,418,0,0,312,0,0,Jul,2006,WD ,170000
120_MSC,RL,53.0,3684,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,1373.0,1373.0,5,1,SBrkr,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,Typ,1,3,Attchd,2007.0,Fin,3.0,660.0,3,3,1,143,20,0,0,0,0,0,Jun,2009,WD ,174000
50_MSC,RM,62.0,7006,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,6,1925,1950,Gable,Stucco,Stucco,None,0.0,3,3,PConc,3,3,0,Rec,121.0,Unf,0.0,647.0,768.0,3,1,SBrkr,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,Typ,1,4,Detchd,1985.0,Unf,1.0,384.0,3,3,1,0,0,0,0,0,0,0,Aug,2008,WD ,127000
60_MSC,RL,77.0,8390,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,Unf,0.0,Unf,0.0,831.0,831.0,5,1,SBrkr,873,778,0,1651,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1999.0,Fin,2.0,450.0,3,3,1,0,103,0,0,0,0,0,May,2008,WD ,185900
30_MSC,RM,50.0,5784,Reg,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,8,1938,1996,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,0,Unf,0.0,Unf,0.0,190.0,190.0,4,1,FuseA,886,0,0,886,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,1938.0,Unf,1.0,273.0,3,3,1,144,20,80,0,0,0,0,Dec,2009,WD ,91300
20_MSC,RL,70.0,9135,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,2,GLQ,340.0,Unf,0.0,1342.0,1682.0,5,1,SBrkr,1700,0,0,1700,1.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2003.0,RFn,2.0,544.0,3,3,1,192,23,0,0,0,0,0,May,2006,WD ,200000
50_MSC,RL,78.0,10496,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,320.0,3,3,CBlock,3,3,1,Rec,196.0,Unf,0.0,844.0,1040.0,5,1,SBrkr,1168,678,0,1846,0.0,0.0,2,0,3,1,3,7,Typ,1,4,Attchd,1949.0,Unf,1.0,315.0,3,3,1,0,0,0,0,0,0,0,Jan,2007,WD ,143000
50_MSC,RL,68.87899941826643,13650,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,None,0.0,4,4,CBlock,3,3,0,ALQ,57.0,BLQ,441.0,554.0,1052.0,5,1,SBrkr,1252,668,0,1920,1.0,0.0,2,0,4,1,4,8,Typ,1,4,Attchd,1958.0,Unf,2.0,451.0,3,3,1,0,0,0,0,0,0,0,Jul,2006,WD ,172500
20_MSC,RL,67.0,8308,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,6,1963,1963,Gable,VinylSd,VinylSd,Stone,20.0,3,4,CBlock,3,3,0,BLQ,132.0,LwQ,841.0,115.0,1088.0,3,1,SBrkr,1088,0,0,1088,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,2002.0,Unf,2.0,520.0,3,3,0,0,0,0,0,0,0,0,Jun,2007,COD,110000
20_MSC,RL,68.87899941826643,9450,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,4,5,1957,1957,Gable,Wd Sdng,Wd Sdng,BrkFace,160.0,3,3,CBlock,3,3,0,BLQ,775.0,Unf,0.0,265.0,1040.0,3,1,SBrkr,1362,0,0,1362,1.0,0.0,1,0,3,1,3,6,Typ,1,4,Attchd,1982.0,RFn,3.0,768.0,3,3,1,0,0,84,0,0,0,0,May,2009,WD ,140000
20_MSC,RL,78.0,9317,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,24.0,Unf,0.0,1290.0,1314.0,4,1,SBrkr,1314,0,0,1314,0.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,2006.0,RFn,2.0,440.0,3,3,1,0,22,0,0,0,0,0,Mar,2007,WD ,176432
20_MSC,RL,68.87899941826643,7153,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,5,1991,1991,Gable,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,0,GLQ,1200.0,Unf,0.0,78.0,1278.0,4,1,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,1991.0,RFn,2.0,496.0,3,3,1,112,51,0,0,0,0,0,Jun,2008,WD ,179200
20_MSC,RL,68.0,8814,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2007,Gable,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,0,GLQ,925.0,Unf,0.0,349.0,1274.0,5,1,SBrkr,1274,0,0,1274,1.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2005.0,RFn,2.0,508.0,3,3,1,264,98,0,0,0,0,0,Jan,2007,New,203000
20_MSC,RL,83.0,9849,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,6,2007,2007,Hip,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1689.0,1689.0,5,1,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2007.0,RFn,3.0,954.0,3,3,1,0,56,0,0,0,0,0,Jun,2007,New,248328
20_MSC,RL,79.0,14463,IR1,HLS,Corner,Timber,Norm,1Fam,1Story,9,5,2008,2008,Gable,CemntBd,CmentBd,BrkFace,406.0,5,3,PConc,5,3,3,GLQ,1115.0,Unf,0.0,526.0,1641.0,5,1,SBrkr,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,Typ,0,0,Attchd,2008.0,Fin,3.0,885.0,3,3,1,0,95,0,0,0,0,0,Jan,2009,WD ,316500
50_MSC,RL,50.0,5190,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,0,Unf,0.0,Unf,0.0,570.0,570.0,3,1,SBrkr,617,462,0,1079,0.0,0.0,1,0,2,1,3,5,Typ,1,4,Attchd,1948.0,Unf,1.0,249.0,3,3,1,135,0,0,0,0,0,0,Jan,2008,WD ,125600
20_MSC,RM,65.0,9750,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,6,1959,1959,Gable,MetalSd,MetalSd,BrkFace,164.0,3,3,CBlock,3,3,0,Rec,200.0,Unf,0.0,784.0,984.0,4,1,SBrkr,984,0,0,984,1.0,0.0,1,0,2,1,2,5,Typ,0,0,Detchd,1959.0,Unf,1.0,308.0,3,3,0,0,0,0,0,0,0,0,Jun,2008,WD ,110000
30_MSC,RM,50.0,6000,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,4,4,1920,1950,Hip,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,0,ALQ,250.0,Unf,0.0,710.0,960.0,4,1,FuseA,960,0,0,960,0.0,0.0,1,0,2,1,2,5,Typ,0,0,Detchd,1997.0,Unf,1.0,308.0,3,3,1,0,0,168,0,0,0,0,Jul,2007,WD ,108500
20_MSC,C (all),66.0,8712,Reg,Bnk,Inside,IDOTRR,Norm,1Fam,1Story,5,5,1952,1952,Hip,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3,3,2,Unf,0.0,Unf,0.0,540.0,540.0,3,0,FuseA,1044,0,0,1044,0.0,0.0,1,0,2,1,2,4,Typ,0,0,Basment,1952.0,Unf,2.0,504.0,3,3,0,0,0,0,0,0,0,54,Jun,2010,WD ,55993
50_MSC,RM,69.0,11851,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,7,1948,2009,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,0,BLQ,780.0,Unf,0.0,247.0,1027.0,5,1,SBrkr,1027,606,0,1633,0.0,0.0,1,0,3,1,4,7,Typ,1,4,Detchd,1948.0,Unf,1.0,240.0,3,3,1,0,100,126,0,0,0,0,Jun,2010,WD ,129000
20_MSC,RL,54.0,13811,IR1,Lvl,Inside,Timber,Norm,1Fam,1Story,6,6,1987,1987,Gable,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4,4,0,GLQ,980.0,LwQ,40.0,92.0,1112.0,4,1,SBrkr,1137,0,0,1137,1.0,0.0,2,0,2,1,4,5,Typ,1,3,Attchd,1987.0,Unf,2.0,551.0,3,3,1,125,0,0,0,0,0,0,Jul,2006,WD ,176000
20_MSC,RL,83.0,10143,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,1963,1963,Gable,HdBoard,HdBoard,BrkFace,295.0,3,3,CBlock,3,3,0,Rec,384.0,Unf,0.0,996.0,1380.0,2,1,SBrkr,1380,0,0,1380,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1963.0,Unf,1.0,364.0,3,3,1,0,0,0,0,216,0,0,Jun,2009,WD ,154000
20_MSC,RL,93.0,18265,Reg,Lvl,Corner,Timber,Norm,1Fam,1Story,6,5,1986,1986,Gable,Plywood,HdBoard,BrkFace,228.0,4,4,CBlock,4,4,2,GLQ,920.0,Rec,60.0,276.0,1256.0,5,1,SBrkr,1256,0,0,1256,0.0,0.0,2,0,3,1,4,6,Typ,1,2,Attchd,1986.0,Unf,2.0,578.0,3,3,1,282,0,0,0,0,0,0,Mar,2008,WD ,180000
120_MSC,RM,44.0,4224,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,0,ALQ,874.0,Unf,0.0,268.0,1142.0,3,1,SBrkr,1142,0,0,1142,1.0,0.0,1,1,3,1,3,6,Typ,1,1,Attchd,1976.0,Fin,2.0,528.0,3,3,1,536,90,0,0,0,0,0,Aug,2007,WD ,134000
20_MSC,RL,84.0,12615,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,6,7,1950,2001,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,4,2,ALQ,477.0,Unf,0.0,725.0,1202.0,3,1,SBrkr,2158,0,0,2158,1.0,0.0,2,0,4,1,4,7,Typ,1,4,Attchd,1950.0,Unf,2.0,576.0,3,3,1,0,29,39,0,0,0,0,Jun,2007,WD ,243000
20_MSC,RL,85.0,14536,Reg,Lvl,Inside,Timber,Norm,1Fam,1Story,8,5,2002,2003,Hip,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,2,GLQ,1300.0,Unf,0.0,316.0,1616.0,5,1,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,4,9,Typ,1,4,Attchd,2002.0,Fin,3.0,808.0,3,3,1,0,252,0,0,0,0,0,Nov,2007,WD ,270000
20_MSC,RL,71.0,9187,Reg,Bnk,Corner,Mitchel,Norm,1Fam,1Story,6,5,1983,1983,Gable,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,0,ALQ,336.0,Unf,0.0,748.0,1084.0,3,1,SBrkr,1080,0,0,1080,0.0,0.0,1,1,3,1,3,5,Typ,0,0,Attchd,1983.0,Unf,2.0,484.0,3,3,1,120,0,158,0,0,0,0,Jun,2007,WD ,134000
60_MSC,RL,90.0,9900,Reg,Low,Inside,NoRidge,Norm,1Fam,2Story,7,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,256.0,4,3,PConc,4,3,3,GLQ,987.0,Unf,0.0,360.0,1347.0,5,1,SBrkr,1372,1274,0,2646,1.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,1993.0,RFn,3.0,656.0,3,3,1,340,60,144,0,0,0,0,Apr,2009,WD ,260000
60_MSC,RL,64.0,8333,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,738.0,738.0,4,1,SBrkr,738,753,0,1491,0.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,2006.0,RFn,2.0,484.0,3,3,1,100,30,0,0,0,0,0,May,2007,WD ,168675
80_MSC,RL,68.87899941826643,10147,IR1,Lvl,CulDSac,Gilbert,Norm,1Fam,SLvl,6,5,1994,1994,Gable,HdBoard,HdBoard,BrkFace,32.0,3,3,PConc,4,3,0,LwQ,186.0,Unf,0.0,206.0,392.0,4,1,SBrkr,924,770,0,1694,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1994.0,Fin,2.0,398.0,3,3,1,256,64,0,0,0,0,0,Mar,2007,WD ,160000
50_MSC,RM,44.0,5914,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,Wd Sdng,HdBoard,None,0.0,3,3,BrkTil,2,3,0,Unf,0.0,Unf,0.0,684.0,684.0,4,1,SBrkr,684,396,0,1080,0.0,0.0,1,0,3,1,4,5,Typ,0,0,None,0.0,None,0.0,0.0,0,0,0,0,165,30,0,0,0,0,Sep,2008,WD ,95000
60_MSC,RL,79.0,11646,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,704.0,704.0,5,1,SBrkr,704,718,0,1422,0.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,2005.0,Fin,2.0,440.0,3,3,1,36,28,0,0,0,0,0,Jul,2009,WD ,173000
20_MSC,FV,60.0,7200,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,0,Unf,0.0,Unf,0.0,1293.0,1293.0,5,1,SBrkr,1301,0,0,1301,1.0,0.0,2,0,2,1,4,5,Typ,1,4,Attchd,2006.0,RFn,2.0,572.0,3,3,1,216,121,0,0,0,0,0,Aug,2006,New,187750
60_MSC,RL,46.0,20544,IR1,Lvl,CulDSac,NWAmes,Norm,1Fam,2Story,7,6,1986,1991,Gable,Plywood,Plywood,BrkFace,123.0,3,4,CBlock,4,3,0,Unf,0.0,Unf,0.0,791.0,791.0,4,1,SBrkr,1236,857,0,2093,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1986.0,Fin,2.0,542.0,3,3,1,364,63,0,0,0,0,0,Nov,2008,WD ,215000
20_MSC,RL,68.87899941826643,9981,IR1,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,MetalSd,MetalSd,BrkFace,340.0,3,3,CBlock,3,3,1,BLQ,221.0,Unf,0.0,852.0,1073.0,4,1,SBrkr,1073,0,0,1073,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1967.0,RFn,1.0,270.0,3,3,1,0,90,0,0,0,0,0,Mar,2008,WD ,120000
20_MSC,RL,70.0,8251,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,143.0,4,3,PConc,4,4,2,GLQ,778.0,Unf,0.0,716.0,1494.0,5,1,SBrkr,1506,0,0,1506,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2005.0,RFn,2.0,672.0,3,3,1,192,35,0,0,0,0,0,Apr,2007,WD ,249000
20_MSC,RL,78.0,10140,Reg,Lvl,Inside,NWAmes,RRAn,1Fam,1Story,7,6,1967,1967,Hip,HdBoard,HdBoard,BrkFace,264.0,3,3,CBlock,3,3,0,BLQ,553.0,LwQ,68.0,713.0,1334.0,4,1,SBrkr,1334,0,0,1334,1.0,0.0,2,0,3,1,3,7,Typ,0,0,Attchd,1967.0,RFn,2.0,477.0,3,3,1,0,20,35,0,264,0,0,Apr,2006,WD ,164500
120_MSC,RM,68.87899941826643,8239,IR1,Lvl,Inside,GrnHill,Norm,TwnhsE,1Story,7,5,1986,1986,Gable,BrkFace,Wd Sdng,None,0.0,4,3,CBlock,0,0,0,None,0.0,None,0.0,0.0,0.0,4,1,SBrkr,1295,0,0,1295,0.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,1986.0,RFn,1.0,312.0,3,3,1,0,0,0,0,0,0,0,Nov,2006,WD ,230000
70_MSC,RM,68.87899941826643,5700,IR1,Lvl,Corner,OldTown,Feedr,1Fam,2Story,7,6,1929,1990,Gable,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,0,Rec,336.0,Unf,0.0,336.0,672.0,4,0,FuseA,672,672,0,1344,1.0,0.0,1,1,3,1,4,6,Typ,1,4,Attchd,1979.0,Unf,2.0,456.0,3,3,1,0,0,70,0,0,0,0,Sep,2007,WD ,140000
20_MSC,RL,60.0,7200,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1952,1952,Gable,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,4,0,ALQ,630.0,BLQ,102.0,0.0,732.0,3,1,SBrkr,732,0,0,732,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,1952.0,Unf,1.0,240.0,3,3,1,0,68,0,0,0,0,0,Sep,2009,WD ,118900
20_MSC,RL,71.0,9178,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1468.0,1468.0,5,1,SBrkr,1468,0,0,1468,0.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,2008.0,RFn,3.0,904.0,3,3,1,192,142,0,0,0,0,0,Jun,2009,WD ,239900
120_MSC,RL,53.0,4043,Reg,Lvl,Inside,NPkVill,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,ALQ,727.0,BLQ,156.0,186.0,1069.0,4,1,SBrkr,1069,0,0,1069,0.0,1.0,2,0,2,1,3,4,Typ,1,1,Attchd,1975.0,RFn,2.0,440.0,3,3,1,0,55,0,0,225,0,0,Jul,2006,WD ,146300
120_MSC,RM,68.87899941826643,4224,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,0,GLQ,769.0,Unf,0.0,271.0,1040.0,4,1,SBrkr,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1975.0,Unf,2.0,499.0,3,3,1,0,100,0,0,0,0,0,Jun,2008,WD ,124000
190_MSC,RL,75.0,11235,Reg,Lvl,Inside,Sawyer,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,2,ALQ,925.0,Unf,0.0,0.0,925.0,3,1,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Detchd,1963.0,Unf,1.0,308.0,3,3,1,40,176,0,0,0,0,0,Mar,2007,WD ,130000
